_id,store_id,store_name,address,mailing_city,state,zip,municipality,corp_id,neighborhood,longitude,latitude,business_phone,alternate_phone,price_verification,fuel_dispenser,scale,timing,misc_inspection,oob,unit,shopping_center,new_municipality
1841277,31100,RITE AID,417 CHARTIERS AVE,BRIDGEVILLE,PA,15017,BRIDGEVILLE,,,-80.1132525,40.355847,(412) 221-8184,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Bridgeville
1841278,31101,DOLLAR GENERAL,500 PINE HOLLOW RD,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.098041087,40.474620047,(412) 331-2991,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Kennedy
1841279,31102,FAMILY DOLLAR,152 MCKEES ROCKS PLZ,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.058074889,40.4654917240001,(412) 331-3361,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,MCKEES ROCKS PLAZA,
1841280,31103,BIG LOTS,132 MCKEES ROCKS PLZ,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.058074889,40.4654917240001,412-771-1611,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,MCKEES ROCKS PLAZA,MCKEES ROCKS
1841281,31104,ALDI,114 CHARTIERS AVE,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.055648,40.465422,(630) 879-8100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,MCKEES ROCKS PLAZA,
1841282,31105,BUSY BEAVER,2212 MOUNTAINVIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9428555,40.346712,412-655-1230,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,WEST MIFFLIN
1841283,31106,SALLY BEAUTY SUPPLY,647 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9441245,40.33062,(412) 655-4884,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841284,31107,GAME STOP,649 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.944138,40.330476,(412) 650-8480,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841285,31108,COST CUTTERS,645 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9441245,40.330665,412-653-7933,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PLEASANT HILLS
1841286,31109,DSW SHOE WAREHOUSE,451 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.945065,40.33566,(412) 650-9691,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841287,31110,BEST BUY,473 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9447005,40.334841,(412) 650-6240,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841288,31112,TOYS R US,275 CLAIRTON BLVD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.949179596,40.3376609690001,412-655-0677,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,West Mifflin
1841289,31113,GNC,3535 B MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.944525,40.344867,(412) 650-9485,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,CENTURY SQUARE PLAZA,
1841290,31114,COSMO PROF,2393 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9461225,40.344759,412-653-1551,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY SQUARE PLAZA,WEST MIFFLIN
1841291,31115,FAMILY CHRISTIAN STORE,2365 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.947216,40.34511,412-653-3954,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY SQUARE PLAZA,West Mifflin
1841292,31116,OFFICE DEPOT,2325 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9474905,40.345191,412-653-6680,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY SQUARE PLAZA,WEST MIFFLIN
1841293,31117,PAYLESS SHOE SOURCE,2060 LEBANON CHURCH RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.946937,40.347963,412-655-7660,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,West Mifflin
1841294,31119,HARBOR FREIGHT TOOLS,639 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9566255,40.324518,(612) 605-9691,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841295,31120,TUESDAY MORNING,641 CLAIRTON BLVD,PITTSBURGH,PA,15236,PLEASANT HILLS,,,-79.9441245,40.330719,412-650-5758,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841296,31121,BIG LOTS,7005 CLAIRTON BLVD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9399035,40.345947,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841297,31122,DOLLAR GENERAL,1830 PENNSYLVANIA AVE,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.862715,40.362624,(412) 653-5401,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841298,31123,GABRIEL BROTHERS,3625 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.8006195,40.43457,(412) 373-0867,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Monroeville
1841299,31124,POOL CITY LEISURE,5555 MOUNTAINVIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9423965,40.344111,(412) 653-1006,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841300,31125,FAMOUS FOOTWEAR,509 GRANDVIEW CROSSING DR,GIBSONIA,PA,15044,GIBSONIA,,,-79.9389945,40.64148,724-443-5444,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Richland
1841301,31126,SALLY BEAUTY SUPPLY,500 GRANDVIEW CROSSING DR,GIBSONIA,PA,15044,GIBSONIA,,,,,724-443-3550,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Richland
1841302,31127,GAME STOP,500 GRANDVIEW CROSSING DR,GIBSONIA,PA,15044,GIBSONIA,,,,,724-443-6010,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Richland
1841303,31129,RADIO SHACK,3606 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.9579575,40.440681,412-691-6550,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841304,31130,GAME STOP,3608 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.957899,40.440726,412-683-8086,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841305,31131,RITE AID,3700 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.957368,40.441023,(412) 681-1332,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841306,31132,RITE AID,209 ATWOOD ST,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.9570485,40.440915,(412) 621-1920,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841307,31133,LOWES,700 GRANDVIEW CROSSINGS DR,GIBSONIA,PA,15044,GIBSONIA,,,-79.9411095,40.640004,(724) 444-1200,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Richland
1841308,31136,GANDER MOUNTAIN,4505 CENTURY DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9438365,40.343121,412-653-7300,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,West Mifflin
1841309,31137,DUNHAM SPORTS GOODS,2315 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9478235,40.34529,(412) 655-0499,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,CENTURY SQUARE PLAZA,
1841310,31138,HALLMARK,2377 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.947018,40.345038,(412) 653-9262,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,CENTURY SQUARE PLAZA,
1841311,31139,DOLLAR GENERAL,470 PENN LINCOLN DR,IMPERIAL,PA,15126,IMPERIAL,,,-80.2360125,40.442787,(724) 695-7781,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Oakdale
1841312,31140,RITE AID,103 W ALLEGHENY AVE,IMPERIAL,PA,15126,IMPERIAL,,,-80.2392255,40.442643,(724) 695-7315,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841313,31141,ADVANCE AUTO PARTS,8015 STEUBENVILLE PIKE,OAKDALE,PA,15071,IMPERIAL,,,-80.24103,40.441203,(724) 695-8290,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Oakdale
1841314,31142,RUE 21,3800 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.9567065,40.441518,(412) 682-0353,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841315,31144,GET USED BOOKSTORE,3601 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,Central Oakland,-79.958313,40.440744,412-687-2780,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,PITTSBURGH
1841316,31146,GNC,3721 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,,-79.9572105,40.441545,412-682-5008,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841317,31147,THE PITT SHOP,3939 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,,-79.955586,40.442715,(412) 648-2606,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841318,31148,SUPER CUTS,3611 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,North Oakland,-79.958034,40.440933,(412) 682-4440,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841319,31149,NEW BALANCE PGH,3810 FORBES AVE,PITTSBURGH,PA,15213,OAKLAND,,,-79.9563915,40.441743,412-697-1333,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841320,31150,PAYLESS SHOE SOURCE,2001 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,South Side Flats,,,412-381-0424,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841321,31151,DOTS FASHIONS,2015 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,South Side Flats,-79.9781278739999,40.4314294690001,412-381-2717,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1841322,31152,RAINBOW,2007 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,,-79.9774065,40.431375,(412) 481-5920,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841323,31153,SALLY BEAUTY SUPPLY,1961 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,South Side Flats,-79.9779465,40.431411,(412) 381-3115,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841324,31154,ADVANCE AUTO PARTS,1937 WHARTON ST,PITTSBURGH,PA,15203,CARSON,,,-79.978617,40.43151,(412) 488-6100,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841325,31155,ADVANCE AUTO PARTS,5312 ROUTE 8,GIBSONIA,PA,15044,GIBSONIA,,,-79.946478,40.614993,(724) 443-1700,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Hampton
1841326,31156,RITE AID,4960 ROUTE 8,ALLISON PARK,PA,15101,ALLISON PARK,,,-79.944057,40.603014,(724) 443-5455,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SHOPPERS PLAZA,Hampton
1841327,31157,BURTONS TOTAL PET,4960 ROUTE 8,ALLISON PARK,PA,15101,ALLISON PARK,,,-79.944057,40.603014,724-444-8103,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,HAMPTON
1841328,31159,SHERWIN WILLIAMS,4706 ROUTE 8,ALLISON PARK,PA,15101,ALLISON PARK,,,-79.9473015,40.594554,(412) 487-4090,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Hampton
1841329,31160,RITE AID,1130 PERRY HWY,PITTSBURGH,PA,15237,ROSS TWP,,,-80.035578,40.547934,(412) 369-4267,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Ross
1841330,31161,RITE AID,10554 PERRY HWY,WEXFORD,PA,15090,WEXFORD,,,-80.052912,40.61178,(724) 935-4583,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1841331,31162,RITE AID,201 DEVINE DR,WEXFORD,PA,15090,WEXFORD,,,-80.091135,40.617342,(724) 935-1880,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Marshall
1841332,31163,RITE AID,1701 DUNCAN AVE,ALLISON PARK,PA,15101,ALLISON PARK,,,-79.9994025,40.567356,(412) 364-0588,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Hampton
1841333,31164,WILLIS,4163 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7649075,40.439367,(412) 856-1230,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Monroeville
1841334,31165,RITE AID,400 LINCOLN HWY,EAST MC KEESPORT,PA,15035,E. MCKEESPORT,,,-79.812747,40.38039,412-829-7379,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,East McKeesport
1841335,31166,RITE AID,2100 WASHINGTON PIKE,CARNEGIE,PA,15106,HEIDELBERG,,,-80.0931015,40.386267,(412) 276-7077,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,RACEWAY PLAZA,Scott
1841336,31167,GNC,5600 WILLIAM FLYNN HWY,GIBSONIA,PA,15044,GIBSONIA,,,-79.9399125,40.635306,(724) 444-0940,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,NORTHTOWNE SQUARE,Richland
1841337,31168,DUNHAM SPORTS GOODS,200 NORTHTOWNE SQUARE DR,GIBSONIA,PA,15044,GIBSONIA,,,-79.9427385,40.637709,(724) 444-0100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,NORTHTOWNE SQUARE,Richland
1841338,31171,RITE AID,201 VIRGINIA AVE,PITTSBURGH,PA,15211,MT WASHINGTON,,,-79.8992145,40.490532,(412) 381-1464,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841339,31172,ADVANCE AUTO PARTS,1347 W LIBERTY AVE,PITTSBURGH,PA,15226,BROOKLINE,,Brookline,-80.0127135,40.410846,(412) 341-4190,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841340,31174,RITE AID,1915 E CARSON ST,PITTSBURGH,PA,15203,CARSON,,,-79.978356,40.428891,(412) 481-8818,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841341,31175,FAMILY DOLLAR,7627 PENN AVE,PITTSBURGH,PA,15221,WILKINSBURG,,,-79.893711,40.447053,(412) 731-3230,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841342,31176,WALGREENS,7628 PENN AVE,PITTSBURGH,PA,15221,WILKINSBURG,,,-79.8944265,40.446666,(412) 247-5601,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1841343,31178,RITE AID,4934 SECOND AVE,PITTSBURGH,PA,15207,HAZELWOOD,,Hazelwood,-79.944174,40.408974,(412) 421-6948,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1841344,31179,ADVANCE AUTO PARTS,500 BUTLER ST,PITTSBURGH,PA,15223,ETNA,,,-79.943328,40.500675,(412) 781-5480,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Etna
1841345,31181,CHAMPS SPORTS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-3610,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,
1841346,31182,DICKS SPORTING GOODS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-2554,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841347,31183,BATH & BODY WORKS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-9077,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841348,31184,SPECIALTY LUGGAGE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-283-1244,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,
1841349,31185,THE DISNEY STORE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-5010,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841350,31187,THE CHILDRENS PLACE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 851-0808,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841351,31188,AERIE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 833-4685,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841352,31190,HALLMARK,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-8267,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841353,31191,VICTORIAS SECRET,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 855-3830,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841354,31192,THE LIMITED,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-831-7311,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841355,31193,GAP,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-835-1700,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841356,31194,LIDS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-1965,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841357,31195,SUNGLASS HUT,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-9940,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841358,31196,BUCKLE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-7910,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841359,31197,HOT TOPIC,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-3340,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841360,31198,EXPRESS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 835-9560,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,
1841361,31199,VITAMIN WORLD,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-835-0230,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841362,31201,HOLLISTER,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-4749,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841363,31202,FOOT LOCKER,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-835-1101,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841364,31203,AEROPOSTALE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-831-8557,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,
1841365,31204,MENS WEARHOUSE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 833-5200,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841366,31205,AMERICAN GREETINGS,301 SOUTH HILLS VGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-3890,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841367,31206,JOHNSTON & MURPHY,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 835-7800,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841368,31207,AMERICAN EAGLE OUTFITTERS,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 835-6360,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841369,31209,JUSTICE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-5114,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841370,31210,PAYLESS SHOE SOURCE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-854-5590,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841371,31211,WALGREENS,4900 LIBRARY RD,BETHEL PARK,PA,15102,BETHEL PARK,,,-80.02773,40.345776,(412) 854-9801,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1841372,31212,THINGS REMEMBERED,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 831-7434,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841373,31213,BUILD A BEAR,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 851-9033,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841374,31214,CLAIRES,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 851-9430,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841375,31215,GNC,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 835-9624,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841376,31216,GAME STOP,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 835-1999,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841377,31218,WET SEAL,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-835-8250,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841378,31220,COACH,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-854-1960,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841379,31221,WHITE HOUSE/BLACK MARKET,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-3023,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841380,31222,ALDO,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-835-6713,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841381,31223,THE WALKING COMPANY,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 833-2230,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841382,31224,BROOKSTONE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-854-1021,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841383,31225,J JILL,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 851-2090,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841384,31226,YANKEE CANDLE CO,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-1030,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
1841385,31227,BANANA REPUBLIC,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 851-5154,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1841386,31228,FINISH LINE,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,(412) 854-3080,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,SOUTH HILLS VILLAGE,
